DATE_TIME,current_contract,next_contract,carry_contract
2021-05-26 08:00:00,20210600,20210900,20210300
2021-06-18 23:00:00,20220600,20220900,20220300
2021-09-20 23:00:00,20220900,20221200,20220600
2021-12-20 23:00:00,20221200,20230300,20220900
2022-03-18 23:00:00,20230300,20230600,20221200
2022-04-08 23:00:00,20230600,20230900,20230300
