DATE_TIME,current_contract,next_contract,carry_contract
2021-04-09 23:00:00,20210400,20210600,20210600
2021-05-28 23:00:00,20210600,20210800,20210800
2021-07-28 23:00:00,20210800,20211000,20211000
2021-09-27 23:00:00,20211000,20211200,20211200
2021-11-26 23:00:00,20211200,20220200,20220200
2022-01-28 23:00:00,20220200,20220400,20220400
2022-03-28 23:00:00,20220400,20220600,20220600
2022-04-08 23:00:00,20220600,20220800,20220800
