DATE_TIME,current_contract,next_contract,carry_contract
2021-04-15 23:00:00,20210600,20210700,20210500
2021-05-14 23:00:00,20210700,20210800,20210600
2021-06-15 23:00:00,20210800,20211000,20210700
2021-08-16 23:00:00,20211000,20211200,20210800
2021-10-15 23:00:00,20211200,20220200,20211000
2021-12-16 23:00:00,20220200,20220400,20211200
2022-02-14 23:00:00,20220400,20220600,20220200
2022-04-08 23:00:00,20220600,20220700,20220500
