DATE_TIME,current_contract,next_contract,carry_contract
2021-04-30 23:00:00,20210600,20210700,20210500
2021-06-01 23:00:00,20210700,20210800,20210600
2021-07-01 23:00:00,20210800,20210900,20210700
2021-08-02 23:00:00,20210900,20211200,20210800
2021-09-28 23:00:00,20211200,20220100,20210900
2021-12-01 23:00:00,20220100,20220300,20211200
2022-01-27 23:00:00,20220300,20220500,20220100
2022-03-31 23:00:00,20220500,20220600,20220300
2022-04-08 23:00:00,20220600,20220700,20220500
