DATE_TIME,current_contract,next_contract,carry_contract
2021-03-11 04:00:00,20210300,20210600,20210600
2021-06-11 03:00:00,20210600,20210900,20210900
2021-09-08 18:00:01,20210900,20211200,20211200
2021-12-07 18:00:01,20211200,20220300,20220300
2022-03-11 23:00:00,20220300,20220600,20220600
2022-04-08 23:00:00,20220600,20220900,20220900
