DATE_TIME,current_contract,next_contract,carry_contract
2021-04-09 23:00:00,20210400,20210700,20210600
2021-06-28 23:00:00,20210700,20210900,20210900
2021-08-30 23:00:00,20210900,20211200,20211000
2021-11-29 23:00:00,20211200,20220300,20220100
2022-02-25 23:00:00,20220300,20220700,20220400
2022-04-07 23:00:00,20220700,20220900,20220900
