DATE_TIME,current_contract,next_contract,carry_contract
2021-04-14 20:00:00,20210400,20210600,20210600
2021-06-16 19:00:00,20210600,20210800,20210800
2021-08-17 16:00:00,20210800,20211000,20211000
2021-10-14 23:00:00,20211000,20211200,20211200
2021-12-14 23:00:01,20211200,20220200,20220200
2022-02-10 23:00:02,20220200,20220400,20220400
2022-04-10 23:00:00,20220400,20220600,20220600
