DATE_TIME,current_contract,next_contract,carry_contract
2021-04-16 02:00:00,20210700,20210900,20210500
2021-06-10 20:00:01,20210900,20211200,20210700
2021-09-13 19:00:01,20211200,20220300,20210900
2021-12-10 19:00:01,20220300,20220500,20211200
2022-01-26 19:00:01,20220500,20220700,20220300
2022-04-08 23:00:00,20220700,20220900,20220500
