DATE_TIME,current_contract,next_contract,carry_contract
2020-09-14 23:00:00,20200900,20201200,20201200
2020-12-14 23:00:00,20201200,20210300,20210300
2021-03-17 23:00:00,20210300,20210600,20210600
2021-06-14 17:00:02,20210600,20210900,20210900
2021-09-13 16:00:02,20210900,20211200,20211200
2021-12-14 17:00:01,20211200,20220300,20220300
2022-02-28 18:00:00,20220300,20220600,20220600
