DATE_TIME,current_contract,next_contract,carry_contract
2021-03-10 23:00:00,20210300,20210600,20210600
2021-06-04 23:00:00,20210600,20210900,20210900
2021-09-10 23:00:00,20210900,20211200,20211200
2022-02-28 19:00:00,20211200,20220300,20220300
